LM2940CT-5-NSC(CHINA),"3,32 € (25,01 kn)",IC-POS V-REG 5V 1.5A 5%(TO220),18  - ima na lageru
LM2940CT-15-NSC,"1,86 € (14,01 kn)","IC POS.V REG 12V 1,5A 5%(TO220)",24  - ima na lageru
LM2940CT-12-TI,"2,72 € (20,49 kn)",IC-STAB. NAPONA LDO 12V 1A THT(TO220),13  - ima na lageru
LM2940CS-5.0-TI(TO263),"3,59 € (27,05 kn)",IC-VOLTAGE REG. LDO 5V 1A,20  - ima na lageru
LM293P-TI,"0,60 € (4,52 kn)",IC COMP. 1.3uS; 2:36VDC CH:2 (DIP8),10  - ima na lageru
LM293N-PHI,"0,65 € (4,90 kn)",IC-OPERATIONAL AMPLIFIER,9  - ima na lageru
LM293N-MBR,"0,53 € (3,99 kn)",IC-V-COMP 2x 36V 1.3us EXT.T,11  - ima na lageru
LM293D-ST(MALASYA),"0,53 € (3,99 kn)",IC-2xCOMP+-18V 300nS(SO8),59  - ima na lageru
LM293D,"0,00 € (0,00 kn)",IC=LM393D,0  - pošalji upit
LM2937ET-5.0,"3,98 € (29,99 kn)","IC REGULATOR VOLTAŽE 5,0V(TO220)",2  - ima na lageru
LM2937ET-3.3,"2,10 € (15,82 kn)","IC REGULATOR VOLTAŽE 3,3V(TO-220)",3  - ima na lageru
LM2937ET-10,"3,05 € (22,98 kn)",IC REGULATOR VOLTAŽE 10V 500mA (TO-220),8  - ima na lageru
LM2937ES-2.5,"2,12 € (15,97 kn)",IC,5  - ima na lageru
LM2936Z-5.0,"3,72 € (28,03 kn)",IC-VOLTAGE REG 5V 0.05A(TO92),0  - pošalji upit
LM2936-3.3-NSC(UK),"2,89 € (21,77 kn)","IC LDO U-REG +3,3V 50mA(TO92)",3  - ima na lageru
LM2931CT-MBR,"1,19 € (8,97 kn)",IC(TO220-5),3  - ima na lageru
LM2931AZ5-MBR,"0,46 € (3,47 kn)","IC-VOLTAGE STABIL.LDO FIXED 5V 0,1A(TO92",6  - ima na lageru
LM2931AT-MBR,"1,18 € (8,89 kn)",IC(TO220),13  - ima na lageru
LM2931AD-5.0G-ON,"0,66 € (4,97 kn)",IC VOLTAGE STABILISER 5V 0.1A (SO8),10  - ima na lageru
LM2930T8-MBR,"1,02 € (7,69 kn)",IC-LWDR POS V-REG 8V 0.15A,0  - pošalji upit
LM2925T-TI(TO220-5),"3,32 € (25,01 kn)",IC-VOLTAGE REG.FIX 5V,8  - ima na lageru
LM2917N14-MBR,"2,92 € (22,00 kn)",IC-FREQ.TO VOLT.CONVERT.(DIP14),1  - ima na lageru
LM2917N08-MBR,"3,32 € (25,01 kn)",IC-FREQ.TO VOLT.CONVERT.(DIP8),3  - ima na lageru
LM2907N14-NSC,"3,04 € (22,90 kn)",IC-FREQ.TO VOLT.CONVERT.,6  - ima na lageru
LM2907N08-MBR,"3,28 € (24,71 kn)",IC-FREQ.TO VOLT.CONVERTER(DIP8),1  - ima na lageru
LM2905,"0,00 € (0,00 kn)",IC=NE555,0  - pošalji upit
LM2904N-TI,"1,04 € (7,84 kn)",IC-DUAL OPERATIONAL AMPLIFIER(DIP8),9  - ima na lageru
LM2904D-ST,"0,66 € (4,97 kn)",IC-OPERATIONAL AMP.(SO8),93  - ima na lageru
LM2903N-MBR,"1,33 € (10,02 kn)",IC=NJM2903=HA17903,97  - ima na lageru
LM2903D-ST(SO8),"0,66 € (4,97 kn)",IC-SMD comparator; precision; Cmp: 2;1.3,27  - ima na lageru
LM2902N-TI(DIP14),"1,06 € (7,99 kn)","IC-OPERATIONAL AMP.1.3mhZ,3-30V Ch4",18  - ima na lageru
LM2902D-ST(SO14),"0,66 € (4,97 kn)","IC-SMD-OPERATIONAL AMP.1.3mhZ,3-30V Ch4",49  - ima na lageru
LM2901N-MBR,"0,60 € (4,52 kn)",IC-Comparator; universal; 2÷36V; THT; DI,3  - ima na lageru
LM2901DR-TEX,"0,66 € (4,97 kn)","IC-COMPARATOR,UNIVERSAL,3-36V(SO14)",39  - ima na lageru
LM2900N,"0,93 € (7,01 kn)",IC,7  - ima na lageru
LM2896P-NSC,"7,49 € (56,43 kn)",IC,3  - ima na lageru
LM285Z-2.5ON(TO92),"1,04 € (7,84 kn)",IC-VOLTAGE REFERENCE SOURCE 2-5V 1.5V,13  - ima na lageru
LM285D-1-2-TI,"1,59 € (11,98 kn)",IC VOL. REF. SOURCE 1.235V 20mA (SO8),10  - ima na lageru
LM27313MF-TI,"4,75 € (35,79 kn)",IC-DC/DC CONVERTER In:2.7+14VDC Ch:1,3  - ima na lageru
LM2696MXA-TI(HTSSOP16),"8,57 € (64,57 kn)",IC-SMD-DC-DC CONV.Uin4.5-24V;Uout 1.2-20,5  - ima na lageru
LM2678S-ADJ,"7,77 € (58,54 kn)",IC(TO263-7),20  - ima na lageru
LM2678S-5.0/NOP-TI,"10,92 € (82,28 kn)",DC-DC CONV. Uin 8:40V Uout12V 5A (D2PAK7,1  - ima na lageru
LM2678S-3.3/NOP-TI,"9,79 € (73,76 kn)",DC-DC CONV Uin 8:40V Uout 3.3V 5A (D2PAK,2  - ima na lageru
LM2678S-12/NOPB-TI,"9,98 € (75,19 kn)",DC-DC CONV. Uin 8:40V Uout 12V 5A (D2PAK,2  - ima na lageru
LM2676T-5.0-TI(TO220-7),"8,88 € (66,91 kn)",IC DC/DC CONV.Uin:8.40V Uout:5V 3A,3  - ima na lageru
LM2675M-5.0-TI(SO8),"0,00 € (0,00 kn)",IC-SMD-Switch. Reg 1A 5V 45Vs,0  - pošalji upit
LM2674N-5.0-TI(DIP8),"4,85 € (36,54 kn)",IC-DC/DC CONV.Uin6.5-40V Uout 5V,1  - ima na lageru
LM2674M-ADJ-TI(SO8),"5,73 € (43,17 kn)",IC-SMD-DC/DC CONV.Uin6.5-40V Uout adj,0  - pošalji upit
LM2674M-5.0-TI(SO8),"5,04 € (37,97 kn)",IC-SMD-DC/DC CONV.Uin6.5-40V Uout 5V,10  - ima na lageru
LM2674M-3.3-TI(SO8),"5,89 € (44,38 kn)",IC-SMD-DC/DC CONV.Uin6.5-40V Uout 3.3V,2  - ima na lageru
LM2674M-12-TI(SO8),"5,46 € (41,14 kn)",IC-SMD-DC/DC CONV.Uin6.5-40V Uout 12V,4  - ima na lageru
LM2672-5.0-TI(DIP8),"13,27 € (99,98 kn)",IC-STABILIZATOR NAPONA 5V 1A,5  - ima na lageru
LM2671M-5.0NOPB-TI(MALAYSIA),"5,97 € (44,98 kn)",IC-STABILIZATOR NAPONA 5V 500mA (SO8),8  - ima na lageru
LM2663M-TI(SO8),"4,79 € (36,09 kn)",IC-SMD-PMIC; DC/DC converter,7  - ima na lageru
LM2596T-ADJ-TI(USA),"5,40 € (40,69 kn)","IC-SWITCH.REG 3A 1,2-37V 45Vs(TO220)",20  - ima na lageru
LM2596T-5.0-NSC(UK),"4,71 € (35,49 kn)",IC SWITCH.REG 3A 5V 45Vs(TO220-5),2  - ima na lageru
LM2596T-12-NSC(TO220-5),"9,69 € (73,01 kn)",IC SWITCH.REG 3A 12V 45Vs(TO220-5),14  - ima na lageru
LM2596S-ADJ-TI(USA),"8,00 € (60,28 kn)",IC SWITCH.REG.3A 1.7-37V 45Vs(TO263-5),4  - ima na lageru
LM2596S-5.0-TI(D2PAK-5),"5,68 € (42,80 kn)",IC-SMD-SWITCH REG.3A 5V 45Vs,4  - ima na lageru
LM2596S-3.3-SMD-NSC(MALASYA),"5,53 € (41,67 kn)",IC-SWITCH.REG 3A 3.3V 45Vs(D2PAK-5),5  - ima na lageru
LM2596S-12-TI(USA)-SMD,"5,44 € (40,99 kn)",IC-SMD SWITCH REG.3A 12V 45Vs D2Pak-5,3  - ima na lageru
LM2595T-ADJ,"7,63 € (57,49 kn)",IC-TO220,18  - ima na lageru
LM2595T-5.0NOPB-TI(TO220-5),"6,86 € (51,69 kn)","IC-SWITCH.REG.150 KHz 1A,STEP-DOWN REG.",10  - ima na lageru
LM2595T-12-NS(TO220-5),"5,86 € (44,15 kn)",IC,7  - ima na lageru
LM2595S12-NSC,"7,17 € (54,02 kn)",IC-SMD-SKLOPKA REG.12V 1A(TO-263),9  - ima na lageru
LM2595S-ADJ,"6,66 € (50,18 kn)",IC(TO263),4  - ima na lageru
LM2595S-5.0-NSC,"7,70 € (58,02 kn)",IC-SMD-SKLOPKA REG.5V(TO-263),8  - ima na lageru
LM2594M-ADJ,"5,59 € (42,12 kn)",IC: STAB. NAPONA 1.2:37V 500mA (SO8),12  - ima na lageru
LM2594M-5.0-TI-(SO8),"5,97 € (44,98 kn)",IC-SMD-VOLTAGE STAB.FIX 5V,14  - ima na lageru
LM2594HVN-ADJ,"5,00 € (37,67 kn)","VOLT.STABILISIER ,ADJUSTABLE(DIP8)",11  - ima na lageru
LM2594HVN-5.0-NSC,"4,91 € (36,99 kn)",IC-VOLTAGE STABILIS.FIX.5V(DIP8),10  - ima na lageru
LM2594HVN-12,"5,00 € (37,67 kn)",IC-VOLTAGE STAB.FIX12V(DIP8),3  - ima na lageru
LM2593HVT-ADJ-TI,"9,95 € (74,97 kn)",2 AMP SWITCHING REGULATOR(TO220-7),5  - ima na lageru
LM2592HVT-ADJ-NSC(UK),"8,09 € (60,95 kn)","IC-SWITCH.REG 2A 1,2-57V63Vs(TO220-5)",5  - ima na lageru
LM2592HVS-ADJ,"7,30 € (55,00 kn)",IC 5pin TO220,2  - ima na lageru
LM2592HVS-5.0,"7,03 € (52,97 kn)",IC,3  - ima na lageru
LM258N-ST(DIP8),"0,43 € (3,24 kn)",IC-2XOPERATIONAL AMP.32V-25...+85*,11  - ima na lageru
LM258DT-ST(SO8),"0,66 € (4,97 kn)",IC-2XOPERATIONAL AMP.32V-25...+85*,9  - ima na lageru
LM258D-SMD,"0,53 € (3,99 kn)",IC2XOP-AMP 32V -25..+85*C(SO-8),14  - ima na lageru
LM2588T-ADJ,"13,47 € (101,49 kn)",IC-SWITCHING REG.5A ADJ(TO220-7),2  - ima na lageru
LM2587T-ADJ-TI,"13,53 € (101,94 kn)",IC-VOLT STABIL.SW MODE 0:60V 5A (TO220-5,1  - ima na lageru
LM2586S-ADJ-NS(TO263-7),"19,36 € (145,87 kn)",IC-SWITCHING VOLTAGE REGUALTOR,1  - ima na lageru
LM2585S-ADJ,"5,13 € (38,65 kn)",IC,8  - ima na lageru
LM2577T-ADJ,"14,53 € (109,48 kn)",INTEGRIRANI KRUG,5  - ima na lageru
LM2577T-15-TI(TO220-5),"11,53 € (86,87 kn)",IC,5  - ima na lageru
LM2576T-ADJ-ON,"4,89 € (36,84 kn)",IC-SW-REG 1.23-37V 3A 3%(TO220-5),3  - ima na lageru
LM2576T-5.0-TI(TO220-5),"3,50 € (26,37 kn)",IC-SW-REG 5V 3A 3% STEP-DOWN,7  - ima na lageru
LM2576T-3.3-MR,"5,15 € (38,80 kn)",IC-SW-REG 3.3V 3A 3% STEP-DO,8  - ima na lageru
LM2576T-15-MBR,"4,82 € (36,32 kn)",SW-REG 15V 3A 3% STEP-DOW,12  - ima na lageru
LM2576T-12-MBR,"3,95 € (29,76 kn)",SW-REG 12V 3A 3% STEP-DOW,0  - pošalji upit
LM2576S-ADJ-ON(MALASYA),"5,97 € (44,98 kn)",IC SW-REG 1.23-37V 45Vs D2PAK-5,13  - ima na lageru
LM2576S-5.0/NOPB,"5,97 € (44,98 kn)",IC-DC/DC CONVERTER U:40V Uo:5V(TO263-5),11  - ima na lageru
LM2576S-3.3-TI,"5,97 € (44,98 kn)",IC-DC/DC CONVERTER U:40V Uo:3.3V(TO263-5,7  - ima na lageru
LM2576HVT-ADJ-TI(UK),"8,81 € (66,38 kn)","IC SWITCH REG 3A 1,23-57V 63Vs(TO220-5)",11  - ima na lageru
LM2576HVT-5-NSC(USA),"9,88 € (74,44 kn)",IC SWITCH REG 3A 5V 63Vs (TO220-5),7  - ima na lageru
LM2575T-ADJ,"5,04 € (37,97 kn)",IC SW-REG (PODEŠAVAJUĆI) 1A 3% STEP-DOW,6  - ima na lageru
LM2575T-5.0-TI(TO220-5),"4,65 € (35,04 kn)",IC=SW-REG 5V 1A 3% STEP-DOWN,0  - pošalji upit
LM2575T-15-NSC,"5,84 € (44,00 kn)",IC=SW-REG 15V 1A 3% STEP-DOWN,11  - ima na lageru
LM2575T-12-NSC,"4,51 € (33,98 kn)",IC=SW-REG 12V 1A 3% STEP-DOWN,8  - ima na lageru
LM2575S-ADJNOPB-TI,"7,17 € (54,02 kn)",IC-DC/DC CONV.3.3-39V 1A(TO263-5),2  - ima na lageru
LM2575S-5.0NOPB-TI,"5,20 € (39,18 kn)",IC=SW-REG 5V 1A TO263-5 SMD,2  - ima na lageru
LM2575M-5.0-TI(SO24),"7,40 € (55,76 kn)","IC-DC-DC CONVERTER,Uin4-40V,Uout 5V",3  - ima na lageru
LM2575HVT-ADJ,"10,62 € (80,02 kn)",IC-DC/DC CONV. Uin:60V Uo:1.2-57V (TO220,8  - ima na lageru
LM2574N-ADJ-TI,"5,91 € (44,53 kn)",IC-DC/DC CONV.3.3-39V 1A,4  - ima na lageru
LM2574N-5-TI(DIP8),"6,64 € (50,03 kn)",IC-SW-REG 5V 0.5A STEP-DOWN,5  - ima na lageru
LM2574M-5.0-NSC/TI(SO14),"5,30 € (39,93 kn)",IC-SMD-DC-DC-REG 5V 0.5A STEP-DOWN,0  - pošalji upit
LM2574HVM-ADJ,"6,11 € (46,04 kn)",IC-DC-DC CONV.ADJUSTABLE,8  - ima na lageru
LM2574HVM-12-TI,"5,91 € (44,53 kn)",IC-DC-DC CONV. Uin:4:60V Uout:12V 500mA,0  - pošalji upit
LM250,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0  - pošalji upit
LM248N-TI,"2,16 € (16,27 kn)",IC(DIP14),9  - ima na lageru
LM2480NA-NSC,"1,96 € (14,77 kn)",IC(DIP8),35  - ima na lageru
LM2479NA-NSC,"3,05 € (22,98 kn)",IC(DIP),2  - ima na lageru
LM2470,"6,24 € (47,02 kn)",IC-CRT DRIVER (TO220),10  - ima na lageru
LM2469TA-NSC,"9,05 € (68,19 kn)",IC-(TO220-9),7  - ima na lageru
LM2467TA-NSC,"6,97 € (52,52 kn)",IC(TO220-9),20  - ima na lageru
LM2465TA-NSC,"5,97 € (44,98 kn)",IC(TO220-9),2  - ima na lageru
LM2445TA-NSC,"6,49 € (48,90 kn)",IC(TO220-9),4  - ima na lageru
LM2439T-NSC,"6,47 € (48,75 kn)",IC(TO220-9),6  - ima na lageru
LM2437T-NSC,"4,36 € (32,85 kn)",IC(TO220-9),4  - ima na lageru
LM2435T-NSC,"3,58 € (26,97 kn)",IC(TO220-9),7  - ima na lageru
LM2427T-NSC,"10,75 € (81,00 kn)",IC-RGB CRT DRIVER 80 MHZ(SIL12),7  - ima na lageru
LM2419T-NSC,"13,21 € (99,53 kn)",IC=CVA2415T,0  - pošalji upit
LM2416CT-NSC,"9,82 € (73,99 kn)",IC(SIL11),3  - ima na lageru
LM2407T-NSC,"3,71 € (27,95 kn)",IC=RGB CRT DRIVER 100MHZ(SIL11),2  - ima na lageru
LM2406T-NSC,"3,92 € (29,54 kn)",IC=RGB CRT DRIVER 80 MHz(SIL11),6  - ima na lageru
LM2405T-NSC,"3,58 € (26,97 kn)",RGB CRT DRIVER 135MHz(SIL11),2  - ima na lageru
LM2402T-NSC,"9,53 € (71,80 kn)",IC=RGB CRT DRIVER 200MHZ(SIL11),3  - ima na lageru
LM2400,"0,00 € (0,00 kn)",,0  - pošalji upit
LM239N,"0,68 € (5,12 kn)","IC-COMPARATOR,DIFFERENTIAL(DIP14)",19  - ima na lageru
LM239D-SMD-ST,"0,60 € (4,52 kn)","IC-SMD COMPARATOR 300ns,2-36VDC(SO14)",5  - ima na lageru
LM234Z-3NOPB-TI,"2,39 € (18,01 kn)",IC-TEMPERATURNI SENZOR 0.8V-40V(TO92),1  - ima na lageru
LM224N-ST,"0,66 € (4,97 kn)",IC-DIL-OPERATIONAL AMP.(DIP14),16  - ima na lageru
LM224D-SMD-ST,"0,77 € (5,80 kn)",IC-SMD-OPERATIONAL AMP.(SO14),14  - ima na lageru
LM223K,"7,30 € (55,00 kn)",IC-(TO-3)IMA NA LAGERU,29  - ima na lageru
LM2202N-NSC,"10,86 € (81,82 kn)",IC,2  - ima na lageru
LM211N-MBR,"1,70 € (12,81 kn)",IC dip8,12  - ima na lageru
LM20333-TI,"13,27 € (99,98 kn)",IC-REGULATOR 36V 3A 200kHz HTSSOP-20,0  - pošalji upit
LM201AN-MBR,"1,55 € (11,68 kn)",IC 1xOPAMP 3-22V 1MHz,5  - ima na lageru
LM2005,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0  - pošalji upit
LM1897N-NSC,"4,13 € (31,12 kn)",IC,3  - ima na lageru
LM1894N-NSC,"1,99 € (14,99 kn)",INTEGRIRANI KRUG,5  - ima na lageru
LM1889N-NSC,"6,22 € (46,86 kn)",INTEGRIRANI KRUG,0  - pošalji upit
LM1881N-NSC,"4,78 € (36,01 kn)",IC(DIP8),3  - ima na lageru
LM1877N9-NSC,"1,59 € (11,98 kn)",2x3W 20V 0.05% AUDIO AMP.(DIP14),0  - pošalji upit
LM1876TF-TI,"10,21 € (76,93 kn)",IC-AUDIO PWR AMP/MUTE 2X20W(SQL15F),4  - ima na lageru
LM1876T-TI,"4,54 € (34,21 kn)",IC-AUDIO PWR AMP/MUTE 2X20W(SQL15),4  - ima na lageru
LM1875T-TI,"5,31 € (40,01 kn)",IC-AUDIO AMPLIFIER 20W(SQL05),0  - pošalji upit
LM1830N,"23,62 € (177,96 kn)",IC,0  - pošalji upit
LM18293N-NSC,"5,77 € (43,47 kn)",IC=L293D-MBR,0  - pošalji upit
LM1818,"1,01 € (7,61 kn)",INTEGRIRANI KRUG,3  - ima na lageru
LM17358,"0,00 € (0,00 kn)",,0  - pošalji upit
LM158,"0,00 € (0,00 kn)",,0  - pošalji upit
LM148-ST(DIP14),"0,00 € (0,00 kn)",IC,0  - pošalji upit
LM1458,"0,00 € (0,00 kn)",,0  - pošalji upit
LM1436H-NS,"22,29 € (167,94 kn)",IC(CAN),1  - ima na lageru
LM1391,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0  - pošalji upit
LM138K,"0,00 € (0,00 kn)",,0  - pošalji upit
LM13700N-TI(DIP16),"4,65 € (35,04 kn)",IC-OpAmp; 2MHz 36VDC CH:2(DIP16),5  - ima na lageru
LM13700M-TI,"2,79 € (21,02 kn)",IC-OpAmp; 2MHz 36VDC CH:2(SO16),7  - ima na lageru
LM13600N-MBR,"2,78 € (20,95 kn)",IC-DUAL TRANSCOND. AMPL.,0  - pošalji upit
LM1310,"0,00 € (0,00 kn)",IC,0  - pošalji upit
LM1303-NS,"29,20 € (220,01 kn)",IC-STEREO PREAMP. (DIP14),2  - ima na lageru
LM12CLK-NSC,"54,39 € (409,80 kn)",IC-150W OPAMP 40V 10A,0  - pošalji upit
LM1297N,"2,53 € (19,06 kn)",IC,0  - pošalji upit
LM1282N-NSC,"4,47 € (33,68 kn)",IC-3*VIDEO AMP 110MHZ 12V,5  - ima na lageru
LM1281N-NSC,"3,09 € (23,28 kn)",TRIPLE VIDEO AMPLIFIER,4  - ima na lageru
LM1279N,"5,73 € (43,17 kn)",IC,12  - ima na lageru
LM1270NA,"4,78 € (36,01 kn)",IC,2  - ima na lageru
LM1269-NSC,"3,72 € (28,03 kn)",IC(DIP24),7  - ima na lageru
LM124N-MBR,"5,87 € (44,23 kn)",INTEGRIRANI KRUG,20  - ima na lageru
LM124D-TEXAS INSTR.(CHINA),"1,66 € (12,51 kn)",IC-OP AMP 1.2MHz 32VDC ( SO14),10  - ima na lageru
LM124D-SMD,"0,00 € (0,00 kn)",INTEGRIRANI KRUG,0  - pošalji upit
LM1246-NSC,"6,71 € (50,56 kn)",IC,2  - ima na lageru
LM1207N-NSC,"2,92 € (22,00 kn)",INTEGRIRANI KRUG,15  - ima na lageru
LM1205N-NSC,"2,64 € (19,89 kn)",INTEGRIRANI KRUG,6  - ima na lageru
LM1203N-MBR,"2,30 € (17,33 kn)",INTEGRIRANI KRUG,6  - ima na lageru
LM1201N-NSC,"4,69 € (35,34 kn)",INTEGRIRANI KRUG,3  - ima na lageru
LM1131CN-NSC,"2,63 € (19,82 kn)",INTEGRIRANI KRUG,16  - ima na lageru
LM1117V33-ST(TO220),"1,09 € (8,21 kn)",IC-VOLTAGE STABIL.FIXED 3.3V 0.8A(TO220,1  - ima na lageru
LM1117T-ADJ/NPB-TI,"2,92 € (22,00 kn)",IC-VOLTAGE STAB.ADJUST.1.25-13.8V(TO220),6  - ima na lageru
LM1117T-5.0,"3,98 € (29,99 kn)","IC STABILIZATOR NAPONA,FIXED 5V,0,8A(TO2",7  - ima na lageru
LM1117T-3.3/NPB-TI,"2,24 € (16,88 kn)","IC STABILIZATOR NAPONA,FIXED 3.3V,0,8A(T",3  - ima na lageru
LM1117T-3.3-NSC,"2,36 € (17,78 kn)",IC-REGULATOR NAPONA 3.3V(TO220F-4),0  - pošalji upit
LM1117S-33,"1,33 € (10,02 kn)",IC VOLTAGE REGULATOR (TO-263),2  - ima na lageru
LM1117MP-5.0/NO-TI (SOT223),"1,66 € (12,51 kn)",IC-SMD-REGULATOR NAPONA 5V 0.8A (SOT223),4  - ima na lageru
LM1117MP-2.5/NO-TI,"1,32 € (9,95 kn)",IC VOLTAGE STAB REG 0.8A 2.5V-SMD(SOT223,15  - ima na lageru
LM1117MP-1.8-ST,"1,99 € (14,99 kn)",IC REG NAPONA +1.8V 0.8A (SOT223),1  - ima na lageru
LM1117LD-ADJ-TI,"3,32 € (25,01 kn)",IC VOLT. REG. 1.25V-13.8V 800mA (WSON-8),10  - ima na lageru
LM1117LD-1.8,"1,06 € (7,99 kn)",IC-SOT223 1.8V 800mA,0  - pošalji upit
LM1117IMPX-3.3-TI(SOT223),"1,59 € (11,98 kn)",IC VOLTAGE STAB. LDO 3.3V 0.8A(SOT223),9  - ima na lageru
LM1117IMP-5.0-TI (SOT223),"1,66 € (12,51 kn)",IC-SMD-REGULATOR NAPONA 5V 0.8A (SOT223),3  - ima na lageru
LM1117H-3.3-SMD(TO252),"1,59 € (11,98 kn)",IC-REG. NAPONA 3.3V 1A (TO252 ),0  - pošalji upit
LM1117DTX-1.8/NOPB-TI,"1,99 € (14,99 kn)",IC REG. NAPONA 1.8V 800mA SMD (TO252-3),0  - pošalji upit
LM1117DT-ADJ,"1,98 € (14,92 kn)",IC-ADJ +1.25/13.8V(SOT252)(DPAK),19  - ima na lageru
LM1117DT-3.3-SMD(SOT252),"1,96 € (14,77 kn)",IC- REG. NAPONA 3.3V,0  - pošalji upit
LM1117DT-1.8-SMD(SOT252),"2,60 € (19,59 kn)",IC-SOT252/DPAK 1.8V 1A(SOT252),20  - ima na lageru
LM1117CW-2.5-TSC(SOT252),"1,19 € (8,97 kn)",IC REG. NAPONA +2.5V 1A=TS1117CW(SOT223),4  - ima na lageru
LM1117BCW-ADJ-TSC(SOT223),"1,33 € (10,02 kn)",IC REG. NAPONA ADJ 1A(SOT223),14  - ima na lageru
LM1117BCW-5.0-TSC(SOT223),"1,26 € (9,49 kn)",IC REG. NAPONA +5.0V 1A (SOT223),0  - pošalji upit
LM1117BCW-2.5-TSC(TAIWAN),"1,31 € (9,87 kn)",IC REG. NAPONA +2.5 1A (SOT223),7  - ima na lageru
LM1117BCP-ADJ-TSC(TAIWAN),"1,33 € (10,02 kn)",IC-REG. NAPONA 1A (TO252),1  - ima na lageru
LM1117BCP-5.0-TSC (TAIWAN),"1,59 € (11,98 kn)","IC REG. NAPONA +5,0V 1A=TS1117BCP(TO252)",0  - pošalji upit
LM1117BCP-3.3-TSC(TO252),"1,33 € (10,02 kn)","IC-REG. NAPONA +3,3V 1A =TSC1117BCP(TO25",16  - ima na lageru
LM1117AV33-ST(TO220),"1,06 € (7,99 kn)",IC-VOLT STABIL. FIXED 3.3V 1.2A,8  - ima na lageru
LM1112BN-NSC,"3,07 € (23,13 kn)",IC,2  - ima na lageru
LM1111N-NSC,"3,84 € (28,93 kn)",INTEGRIRANI KRUG,1  - ima na lageru
LM10CN/NOPB,"4,65 € (35,04 kn)",IC-OpAmp 400kHz 1.1:40VDC CH:2 (DIP8),8  - ima na lageru
LM1086CS-ADJ-NSC,"8,02 € (60,43 kn)","IC-REGULATOR NAPONA,PROMJENJ(TO263)",3  - ima na lageru
LM1085IT-5.0-(TO220),"4,59 € (34,58 kn)",IC-VOLTAGE REG.FIX 5.0V 3A,5  - ima na lageru
LM1085IT-3.3-(TO220),"3,97 € (29,91 kn)",IC-VOLTAGE REG.FIX 3.3V 3A,4  - ima na lageru
LM1084IT-ADJ,"5,31 € (40,01 kn)","IC-REGULATOR NAPONA,3,3V(TO220)",4  - ima na lageru
LM1084IT-5.0-TI(TO220),"4,31 € (32,47 kn)","IC-REGULATOR NAPONA, 5.0V 5A(TO220)",3  - ima na lageru
LM1084IT-3.3-(TO220),"3,85 € (29,01 kn)","IC-REGULATOR NAPONA,3.3V 5A(TO220)",7  - ima na lageru
LM1084IT-3.3,"3,88 € (29,23 kn)","IC-REGULATOR NAPONA,3.3V 5A(TO263)",2  - ima na lageru
LM1084ISX-3.3-(D2PAK),"3,72 € (28,03 kn)",IC-SMD-VOLTAGE REG.3.3V 5A(D2PAK),1  - ima na lageru
LM1036N-MBR,"5,77 € (43,47 kn)",INTEGRIRANI KRUG,2  - ima na lageru
LM1035N-NSC,"5,18 € (39,03 kn)",INTEGRIRANI KRUG,2  - ima na lageru
LM1017,"3,65 € (27,50 kn)",INTEGRIRANI KRUG,1  - ima na lageru
LM1011N,"0,00 € (0,00 kn)",IC,0  - pošalji upit
LK3844,"0,00 € (0,00 kn)",IC-VOLTAGE STAB.ADJUSTABLE(DIP8),0  - pošalji upit
LIS2HH12TR-STM,"7,00 € (52,74 kn)",IC-ACCELEROMETERS 3-AXIS (LGA-12),0  - pošalji upit
LH11485BNT,"0,00 € (0,00 kn)",,0  - pošalji upit
LGM41B-030C-007-PHI,"7,30 € (55,00 kn)",IC,1  - ima na lageru
LF444CN-NS(DIP14),"3,25 € (24,49 kn)",IC-operational amplifier; 1MHz;6-36V,35  - ima na lageru
LF442CN-NS(DIP8),"4,16 € (31,34 kn)",IC-DUAL OP.AMP. 7500uV OFFSET-MAX,22  - ima na lageru
LF412CN-NS(DIP8),"4,65 € (35,04 kn)",IC=MC1458N,10  - ima na lageru
LF411CN-MBR,"4,40 € (33,15 kn)",ic-1xOPAMP 6-18V 4MHz,11  - ima na lageru
LF398N-NSC(DIP8),"1,80 € (13,56 kn)","IC-OPERATIONAL AMP,5-18V Ch1",10  - ima na lageru
LF398M-TI(SO14)I,"3,74 € (28,18 kn)","IC-SMD-OPERATIONAL AMP,5-18V Ch1",6  - ima na lageru
LF357N-MBR,"1,92 € (14,47 kn)",INTEGRIRANI KRUG,2  - ima na lageru
LF356N-TI(DIP8),"2,65 € (19,97 kn)",IC-OP.AMP.JFET +-18V LN/us,40  - ima na lageru
LF355N-MBR,"1,53 € (11,53 kn)",IC,17  - ima na lageru
LF353P-TEX(DIP8),"1,06 € (7,99 kn)",IC-OPERATIONAL AMP.3.5-18V 3MHz Ch2,16  - ima na lageru
LF353-SMD,"1,53 € (11,53 kn)",IC-SMD(SO8),5  - ima na lageru
LF351N(DIP8),"2,20 € (16,58 kn)",IC-OPERATION AMP,10  - ima na lageru
LF347N-TI(DIP14),"1,40 € (10,55 kn)",IC OPERATION AMP.4MHz,7  - ima na lageru
LF347D-TI(SO14),"1,99 € (14,99 kn)",IC-SMD-OPERATIONAL AMPLIFIER(SO14),8  - ima na lageru
LF33CV-ST(TO220),"2,65 € (19,97 kn)","IC-STABILIZATOR 3,3V",9  - ima na lageru
